subset,image_id,group_id,size_group,k_i,selected_source,dice,iou,oracle_dice,selector_regret,recall_at_0_10,recall_at_0_30,recall_at_0_50
layercam320+classifier448,IMG001215.jpeg,btxrd-heuristic-000715,large,27,classifier448,0.8271382172500902,0.7052307692307692,0.9586792817146167,0.1315410644645265,1,1,1
layercam320+external_saliency,IMG001215.jpeg,btxrd-heuristic-000715,large,27,external_saliency,0.9203863751906457,0.852514597852703,0.9598104265402844,0.03942405134963867,1,1,1
classifier448+external_saliency,IMG001215.jpeg,btxrd-heuristic-000715,large,27,external_saliency,0.9203863751906457,0.852514597852703,0.9598104265402844,0.03942405134963867,1,1,1
layercam320+classifier448+external_saliency,IMG001215.jpeg,btxrd-heuristic-000715,large,27,external_saliency,0.9203863751906457,0.852514597852703,0.9598104265402844,0.03942405134963867,1,1,1
layercam320,IMG001216.jpeg,btxrd-heuristic-000715,large,27,layercam320,0.8432277375904216,0.7289487870619946,0.9009781589173255,0.05775042132690389,1,1,1
classifier448,IMG001216.jpeg,btxrd-heuristic-000715,large,27,classifier448,0.31904979442667886,0.18980323948255245,0.46284866005156655,0.1437988656248877,1,1,0
external_saliency,IMG001216.jpeg,btxrd-heuristic-000715,large,27,external_saliency,0.8842706327601089,0.7925493930016663,0.9178403755868545,0.03356974282674563,1,1,1
layercam320+classifier448,IMG001216.jpeg,btxrd-heuristic-000715,large,27,layercam320,0.836010201971462,0.718228117967547,0.8480011202128405,0.011990918241378434,1,1,1
layercam320+external_saliency,IMG001216.jpeg,btxrd-heuristic-000715,large,27,external_saliency,0.8842706327601089,0.7925493930016663,0.9178403755868545,0.03356974282674563,1,1,1
classifier448+external_saliency,IMG001216.jpeg,btxrd-heuristic-000715,large,27,external_saliency,0.8406659582004959,0.7251283304815449,0.8855741724560686,0.044908214255572676,1,1,1
layercam320+classifier448+external_saliency,IMG001216.jpeg,btxrd-heuristic-000715,large,27,layercam320,0.836010201971462,0.718228117967547,0.8855741724560686,0.04956397048460659,1,1,1
layercam320,IMG001219.jpeg,btxrd-heuristic-000717,small,27,layercam320,0.031914893617021274,0.016216216216216217,0.19825072886297376,0.1663358352459525,1,0,0
classifier448,IMG001219.jpeg,btxrd-heuristic-000717,small,27,classifier448,0.0,0.0,0.02590034533793784,0.02590034533793784,0,0,0
external_saliency,IMG001219.jpeg,btxrd-heuristic-000717,small,27,external_saliency,0.018938307030129126,0.009559675550405562,0.023568592288971436,0.00463028525884231,0,0,0
layercam320+classifier448,IMG001219.jpeg,btxrd-heuristic-000717,small,27,layercam320,0.031914893617021274,0.016216216216216217,0.03497813866333541,0.003063245046314139,0,0,0
layercam320+external_saliency,IMG001219.jpeg,btxrd-heuristic-000717,small,27,layercam320,0.031914893617021274,0.016216216216216217,0.03497813866333541,0.003063245046314139,0,0,0
classifier448+external_saliency,IMG001219.jpeg,btxrd-heuristic-000717,small,27,external_saliency,0.018938307030129126,0.009559675550405562,0.023568592288971436,0.00463028525884231,0,0,0
layercam320+classifier448+external_saliency,IMG001219.jpeg,btxrd-heuristic-000717,small,27,layercam320,0.031914893617021274,0.016216216216216217,0.03497813866333541,0.003063245046314139,0,0,0
layercam320,IMG001231.jpeg,btxrd-heuristic-000724,small,27,layercam320,0.022930943595150237,0.011598453539528063,0.3232758620689655,0.3003449184738153,1,1,0
classifier448,IMG001231.jpeg,btxrd-heuristic-000724,small,27,classifier448,0.015077023926581449,0.007595772787318362,0.2097902097902098,0.19471318586362835,1,0,0
external_saliency,IMG001231.jpeg,btxrd-heuristic-000724,small,27,external_saliency,0.02099236641221374,0.010607521697203472,0.052247406838263545,0.031255040426049804,0,0,0
layercam320+classifier448,IMG001231.jpeg,btxrd-heuristic-000724,small,27,layercam320,0.022930943595150237,0.011598453539528063,0.3232758620689655,0.3003449184738153,1,1,0
layercam320+external_saliency,IMG001231.jpeg,btxrd-heuristic-000724,small,27,layercam320,0.022930943595150237,0.011598453539528063,0.24193548387096775,0.2190045402758175,1,0,0
classifier448+external_saliency,IMG001231.jpeg,btxrd-heuristic-000724,small,27,external_saliency,0.02099236641221374,0.010607521697203472,0.1162136832239925,0.09522131681177876,1,0,0
layercam320+classifier448+external_saliency,IMG001231.jpeg,btxrd-heuristic-000724,small,27,layercam320,0.022930943595150237,0.011598453539528063,0.24193548387096775,0.2190045402758175,1,0,0
layercam320,IMG001235.jpeg,btxrd-heuristic-000727,medium,27,layercam320,0.46884170550664594,0.30620067643742954,0.46884170550664594,0.0,1,1,0
classifier448,IMG001235.jpeg,btxrd-heuristic-000727,medium,27,classifier448,0.4155211414651122,0.26224467384142325,0.4514874586817033,0.035966317216591104,1,1,0
external_saliency,IMG001235.jpeg,btxrd-heuristic-000727,medium,27,external_saliency,0.022339800117577895,0.011296076099881093,0.1765661252900232,0.1542263251724453,1,0,0
layercam320+classifier448,IMG001235.jpeg,btxrd-heuristic-000727,medium,27,layercam320,0.46884170550664594,0.30620067643742954,0.46884170550664594,0.0,1,1,0
layercam320+external_saliency,IMG001235.jpeg,btxrd-heuristic-000727,medium,27,layercam320,0.46884170550664594,0.30620067643742954,0.46884170550664594,0.0,1,1,0
classifier448+external_saliency,IMG001235.jpeg,btxrd-heuristic-000727,medium,27,external_saliency,0.022339800117577895,0.011296076099881093,0.4514874586817033,0.4291476585641254,1,1,0
layercam320+classifier448+external_saliency,IMG001235.jpeg,btxrd-heuristic-000727,medium,27,layercam320,0.46884170550664594,0.30620067643742954,0.46884170550664594,0.0,1,1,0
layercam320,IMG001245.jpeg,btxrd-heuristic-000732,medium,27,layercam320,0.18643162393162394,0.10279823269513991,0.7923006416131989,0.605869017681575,1,1,1
classifier448,IMG001245.jpeg,btxrd-heuristic-000732,medium,27,classifier448,0.0,0.0,0.45311887014515495,0.45311887014515495,1,1,0
external_saliency,IMG001245.jpeg,btxrd-heuristic-000732,medium,27,external_saliency,0.7210593763348996,0.5637942551770208,0.7324889363650237,0.011429560030124075,1,1,1
layercam320+classifier448,IMG001245.jpeg,btxrd-heuristic-000732,medium,27,layercam320,0.7722326454033771,0.6289731051344744,0.7923006416131989,0.020067996209821803,1,1,1
layercam320+external_saliency,IMG001245.jpeg,btxrd-heuristic-000732,medium,27,layercam320,0.18643162393162394,0.10279823269513991,0.7923006416131989,0.605869017681575,1,1,1
classifier448+external_saliency,IMG001245.jpeg,btxrd-heuristic-000732,medium,27,classifier448,0.0,0.0,0.7324889363650237,0.7324889363650237,1,1,1
layercam320+classifier448+external_saliency,IMG001245.jpeg,btxrd-heuristic-000732,medium,27,layercam320,0.7722326454033771,0.6289731051344744,0.7923006416131989,0.020067996209821803,1,1,1
layercam320,IMG001248.jpeg,btxrd-heuristic-000735,small,27,layercam320,0.044444444444444446,0.022727272727272728,0.044444444444444446,0.0,0,0,0
classifier448,IMG001248.jpeg,btxrd-heuristic-000735,small,27,classifier448,0.04206500956022945,0.021484375,0.04206500956022945,0.0,0,0,0
external_saliency,IMG001248.jpeg,btxrd-heuristic-000735,small,27,external_saliency,0.04180064308681672,0.021346469622331693,0.04180064308681672,0.0,0,0,0
layercam320+classifier448,IMG001248.jpeg,btxrd-heuristic-000735,small,27,classifier448,0.04206500956022945,0.021484375,0.044444444444444446,0.0023794348842149995,0,0,0
layercam320+external_saliency,IMG001248.jpeg,btxrd-heuristic-000735,small,27,layercam320,0.044444444444444446,0.022727272727272728,0.044444444444444446,0.0,0,0,0
classifier448+external_saliency,IMG001248.jpeg,btxrd-heuristic-000735,small,27,classifier448,0.04206500956022945,0.021484375,0.04206500956022945,0.0,0,0,0
layercam320+classifier448+external_saliency,IMG001248.jpeg,btxrd-heuristic-000735,small,27,classifier448,0.04206500956022945,0.021484375,0.044444444444444446,0.0023794348842149995,0,0,0
layercam320,IMG001251.jpeg,btxrd-heuristic-000738,small,27,layercam320,0.0,0.0,0.23902087832973362,0.23902087832973362,1,0,0
classifier448,IMG001251.jpeg,btxrd-heuristic-000738,small,27,classifier448,0.0,0.0,0.19747769916948632,0.19747769916948632,1,0,0
external_saliency,IMG001251.jpeg,btxrd-heuristic-000738,small,27,external_saliency,0.1390144179040241,0.07469935245143386,0.3345305284761416,0.1955161105721175,1,1,0
layercam320+classifier448,IMG001251.jpeg,btxrd-heuristic-000738,small,27,layercam320,0.0,0.0,0.23902087832973362,0.23902087832973362,1,0,0
layercam320+external_saliency,IMG001251.jpeg,btxrd-heuristic-000738,small,27,layercam320,0.0,0.0,0.15106315455410982,0.15106315455410982,1,0,0
classifier448+external_saliency,IMG001251.jpeg,btxrd-heuristic-000738,small,27,external_saliency,0.15106315455410982,0.08170271198077583,0.3345305284761416,0.1834673739220318,1,1,0
layercam320+classifier448+external_saliency,IMG001251.jpeg,btxrd-heuristic-000738,small,27,layercam320,0.0,0.0,0.19305993690851736,0.19305993690851736,1,0,0
layercam320,IMG001259.jpeg,btxrd-heuristic-000745,small,27,layercam320,0.0,0.0,0.0020602626834921455,0.0020602626834921455,0,0,0
classifier448,IMG001259.jpeg,btxrd-heuristic-000745,small,27,classifier448,0.010531858873091101,0.005293806246691371,0.012285012285012284,0.0017531534119211833,0,0,0
external_saliency,IMG001259.jpeg,btxrd-heuristic-000745,small,27,external_saliency,0.04484304932735426,0.022935779816513763,0.20454545454545456,0.1597024052181003,1,0,0
layercam320+classifier448,IMG001259.jpeg,btxrd-heuristic-000745,small,27,layercam320,0.0,0.0,0.010531858873091101,0.010531858873091101,0,0,0
layercam320+external_saliency,IMG001259.jpeg,btxrd-heuristic-000745,small,27,external_saliency,0.04552352048558422,0.023291925465838508,0.04552352048558422,0.0,0,0,0
classifier448+external_saliency,IMG001259.jpeg,btxrd-heuristic-000745,small,27,external_saliency,0.04552352048558422,0.023291925465838508,0.20454545454545456,0.15902193405987033,1,0,0
layercam320+classifier448+external_saliency,IMG001259.jpeg,btxrd-heuristic-000745,small,27,layercam320,0.0,0.0,0.04552352048558422,0.04552352048558422,0,0,0
layercam320,IMG001272.jpeg,btxrd-heuristic-000753,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG001272.jpeg,btxrd-heuristic-000753,small,27,classifier448,0.08372093023255814,0.043689320388349516,0.15136876006441224,0.0676478298318541,1,0,0
external_saliency,IMG001272.jpeg,btxrd-heuristic-000753,small,27,external_saliency,0.0,0.0,0.2445759368836292,0.2445759368836292,1,0,0
layercam320+classifier448,IMG001272.jpeg,btxrd-heuristic-000753,small,27,classifier448,0.07567567567567568,0.03932584269662921,0.15136876006441224,0.07569308438873656,1,0,0
layercam320+external_saliency,IMG001272.jpeg,btxrd-heuristic-000753,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG001272.jpeg,btxrd-heuristic-000753,small,27,classifier448,0.08372093023255814,0.043689320388349516,0.15136876006441224,0.0676478298318541,1,0,0
layercam320+classifier448+external_saliency,IMG001272.jpeg,btxrd-heuristic-000753,small,27,classifier448,0.07567567567567568,0.03932584269662921,0.15136876006441224,0.07569308438873656,1,0,0
layercam320,IMG001280.jpeg,btxrd-heuristic-000760,medium,27,layercam320,0.22725450901803607,0.12819353380058784,0.8328929288658704,0.6056384198478344,1,1,1
classifier448,IMG001280.jpeg,btxrd-heuristic-000760,medium,27,classifier448,0.23186088346991804,0.13113271535157134,0.7498104624715694,0.5179495790016513,1,1,1
external_saliency,IMG001280.jpeg,btxrd-heuristic-000760,medium,27,external_saliency,0.49259497746297487,0.3267834258863733,0.8155318202047174,0.3229368427417425,1,1,1
layercam320+classifier448,IMG001280.jpeg,btxrd-heuristic-000760,medium,27,classifier448,0.23186088346991804,0.13113271535157134,0.7498104624715694,0.5179495790016513,1,1,1
layercam320+external_saliency,IMG001280.jpeg,btxrd-heuristic-000760,medium,27,external_saliency,0.49259497746297487,0.3267834258863733,0.8328929288658704,0.34029795140289554,1,1,1
classifier448+external_saliency,IMG001280.jpeg,btxrd-heuristic-000760,medium,27,classifier448,0.23186088346991804,0.13113271535157134,0.7498104624715694,0.5179495790016513,1,1,1
layercam320+classifier448+external_saliency,IMG001280.jpeg,btxrd-heuristic-000760,medium,27,classifier448,0.23186088346991804,0.13113271535157134,0.7498104624715694,0.5179495790016513,1,1,1
layercam320,IMG001315.jpeg,btxrd-heuristic-000783,medium,27,layercam320,0.7398119122257053,0.5870646766169154,0.8725529364762286,0.13274102425052325,1,1,1
classifier448,IMG001315.jpeg,btxrd-heuristic-000783,medium,27,classifier448,0.8668730650154799,0.7650273224043715,0.8836174944403261,0.01674442942484622,1,1,1
external_saliency,IMG001315.jpeg,btxrd-heuristic-000783,medium,27,external_saliency,0.8226950354609929,0.6987951807228916,0.8421052631578947,0.019410227696901816,1,1,1
layercam320+classifier448,IMG001315.jpeg,btxrd-heuristic-000783,medium,27,layercam320,0.7398119122257053,0.5870646766169154,0.8836174944403261,0.1438055822146208,1,1,1
layercam320+external_saliency,IMG001315.jpeg,btxrd-heuristic-000783,medium,27,layercam320,0.7398119122257053,0.5870646766169154,0.8725529364762286,0.13274102425052325,1,1,1
classifier448+external_saliency,IMG001315.jpeg,btxrd-heuristic-000783,medium,27,classifier448,0.8668730650154799,0.7650273224043715,0.8836174944403261,0.01674442942484622,1,1,1
layercam320+classifier448+external_saliency,IMG001315.jpeg,btxrd-heuristic-000783,medium,27,layercam320,0.7398119122257053,0.5870646766169154,0.8836174944403261,0.1438055822146208,1,1,1
layercam320,IMG001352.jpeg,btxrd-heuristic-000808,medium,27,layercam320,0.6456754130223518,0.47675086107921927,0.6456754130223518,0.0,1,1,1
classifier448,IMG001352.jpeg,btxrd-heuristic-000808,medium,27,classifier448,0.47005903851560304,0.30723998529952223,0.5196571090747857,0.04959807055918264,1,1,1
external_saliency,IMG001352.jpeg,btxrd-heuristic-000808,medium,27,external_saliency,0.5288562434417629,0.3594864479315264,0.5459423205902079,0.01708607714844501,1,1,1
layercam320+classifier448,IMG001352.jpeg,btxrd-heuristic-000808,medium,27,classifier448,0.4314685314685315,0.27507802050824787,0.6456754130223518,0.21420688155382028,1,1,1
layercam320+external_saliency,IMG001352.jpeg,btxrd-heuristic-000808,medium,27,layercam320,0.6456754130223518,0.47675086107921927,0.6456754130223518,0.0,1,1,1
classifier448+external_saliency,IMG001352.jpeg,btxrd-heuristic-000808,medium,27,external_saliency,0.5288562434417629,0.3594864479315264,0.5449812916870018,0.01612504824523897,1,1,1
layercam320+classifier448+external_saliency,IMG001352.jpeg,btxrd-heuristic-000808,medium,27,classifier448,0.4314685314685315,0.27507802050824787,0.6456754130223518,0.21420688155382028,1,1,1
layercam320,IMG001353.jpeg,btxrd-heuristic-000809,medium,27,layercam320,0.7100461639920862,0.5504430811179277,0.8189493433395872,0.10890317934750104,1,1,1
classifier448,IMG001353.jpeg,btxrd-heuristic-000809,medium,27,classifier448,0.727233676975945,0.5713803577455282,0.8072100313479624,0.07997635437201744,1,1,1
external_saliency,IMG001353.jpeg,btxrd-heuristic-000809,medium,27,external_saliency,0.7556431386599785,0.6072559746616758,0.7556431386599785,0.0,1,1,1
layercam320+classifier448,IMG001353.jpeg,btxrd-heuristic-000809,medium,27,layercam320,0.7100461639920862,0.5504430811179277,0.8189493433395872,0.10890317934750104,1,1,1
layercam320+external_saliency,IMG001353.jpeg,btxrd-heuristic-000809,medium,27,layercam320,0.7100461639920862,0.5504430811179277,0.8189493433395872,0.10890317934750104,1,1,1
classifier448+external_saliency,IMG001353.jpeg,btxrd-heuristic-000809,medium,27,classifier448,0.727233676975945,0.5713803577455282,0.8072100313479624,0.07997635437201744,1,1,1
layercam320+classifier448+external_saliency,IMG001353.jpeg,btxrd-heuristic-000809,medium,27,layercam320,0.7100461639920862,0.5504430811179277,0.8189493433395872,0.10890317934750104,1,1,1
layercam320,IMG001371.jpeg,btxrd-heuristic-000821,medium,27,layercam320,0.22279792746113988,0.12536443148688048,0.4027906976744186,0.17999277021327872,1,1,0
classifier448,IMG001371.jpeg,btxrd-heuristic-000821,medium,27,classifier448,0.4834054834054834,0.31874405328258804,0.5610367892976589,0.07763130589217548,1,1,1
external_saliency,IMG001371.jpeg,btxrd-heuristic-000821,medium,27,external_saliency,0.0,0.0,0.0,0.0,0,0,0
layercam320+classifier448,IMG001371.jpeg,btxrd-heuristic-000821,medium,27,layercam320,0.22279792746113988,0.12536443148688048,0.4834054834054834,0.2606075559443435,1,1,0
layercam320+external_saliency,IMG001371.jpeg,btxrd-heuristic-000821,medium,27,layercam320,0.22279792746113988,0.12536443148688048,0.4027906976744186,0.17999277021327872,1,1,0
classifier448+external_saliency,IMG001371.jpeg,btxrd-heuristic-000821,medium,27,classifier448,0.4834054834054834,0.31874405328258804,0.49727371864776443,0.013868235242281035,1,1,0
layercam320+classifier448+external_saliency,IMG001371.jpeg,btxrd-heuristic-000821,medium,27,layercam320,0.22279792746113988,0.12536443148688048,0.4027906976744186,0.17999277021327872,1,1,0
layercam320,IMG001379.jpeg,btxrd-heuristic-000826,medium,27,layercam320,0.0,0.0,0.40767754318618044,0.40767754318618044,1,1,0
classifier448,IMG001379.jpeg,btxrd-heuristic-000826,medium,27,classifier448,0.32546583850931676,0.1943620178041543,0.49258542875564154,0.16711959024632478,1,1,0
external_saliency,IMG001379.jpeg,btxrd-heuristic-000826,medium,27,external_saliency,0.0,0.0,0.09190493873004085,0.09190493873004085,0,0,0
layercam320+classifier448,IMG001379.jpeg,btxrd-heuristic-000826,medium,27,layercam320,0.0,0.0,0.47883597883597884,0.47883597883597884,1,1,0
layercam320+external_saliency,IMG001379.jpeg,btxrd-heuristic-000826,medium,27,layercam320,0.0,0.0,0.38398544131028206,0.38398544131028206,1,1,0
classifier448+external_saliency,IMG001379.jpeg,btxrd-heuristic-000826,medium,27,classifier448,0.32546583850931676,0.1943620178041543,0.49258542875564154,0.16711959024632478,1,1,0
